7	120460000	120540000	208.1200	0.0271	0.0000
11	87700000	87710000	208.1200	0.0242	0.0000
7	93950000	94010000	208.1200	0.0202	0.0000
7	149030000	149080000	208.1200	0.0170	0.0000
10	114510000	114760000	208.1000	0.0756	0.0000
11	25100000	25210000	208.0800	0.0391	0.0000
10	100100000	100200000	208.0600	0.0572	0.0000
7	135260000	135440000	208.0600	0.0545	0.0000
10	85010000	85090000	208.0600	0.0191	0.0000
14	87680000	87710000	208.0600	0.0174	0.0000
3	139300000	139350000	208.0400	0.0456	0.0000
15	90600000	90610000	208.0400	0.0125	0.0000
18	33020000	33160000	208.0200	0.0663	0.0000
3	83930000	83990000	208.0200	0.0352	0.0000
2	183470000	183500000	208.0200	0.0204	0.0000
4	57170000	57300000	208.0200	0.0089	0.0000
22	21940000	22090000	208.0000	0.0537	0.0000
12	83520000	83530000	208.0000	0.0134	0.0000
3	31250000	31880000	207.9800	0.1274	0.0000
14	43660000	43900000	207.9800	0.0366	0.0000
3	174220000	174280000	207.9800	0.0283	0.0000
5	73050000	73080000	207.9800	0.0270	0.0000
10	71010000	71770000	207.9600	0.1066	0.0000
18	71000000	71030000	207.9600	0.0263	0.0000
13	76930000	76950000	207.9600	0.0207	0.0000
1	7430000	7460000	207.9400	0.0189	0.0000
2	71670000	71680000	207.9400	0.0067	0.0000
12	18340000	18510000	207.9200	0.0519	0.0000
8	23970000	24240000	207.9200	0.0512	0.0000
17	40600000	40920000	207.9200	0.0461	0.0000
8	40480000	40600000	207.9200	0.0411	0.0000
17	62960000	63010000	207.9200	0.0392	0.0000
5	5100000	5150000	207.9200	0.0183	0.0000
2	125010000	125050000	207.9200	0.0105	0.0000
3	156330000	156490000	207.9000	0.0713	0.0000
4	113580000	113610000	207.9000	0.0175	0.0000
9	20050000	20070000	207.9000	0.0146	0.0000
1	70790000	70840000	207.8800	0.0229	0.0000
11	11130000	11160000	207.8800	0.0213	0.0000
22	39710000	39790000	207.8600	0.0628	0.0000
9	90080000	90130000	207.8600	0.0310	0.0000
5	2980000	3010000	207.8600	0.0262	0.0000
3	171810000	171930000	207.8600	0.0203	0.0000
5	65770000	65860000	207.8600	0.0175	0.0000
18	76690000	76960000	207.8400	0.1185	0.0000
18	11030000	11240000	207.8400	0.1065	0.0000
8	75330000	75420000	207.8400	0.0265	0.0000
16	17740000	17750000	207.8400	0.0223	0.0000
3	79280000	79590000	207.8200	0.0912	0.0000
19	53570000	53680000	207.8200	0.0327	0.0000
12	64720000	64780000	207.8000	0.0502	0.0000
15	27360000	27390000	207.8000	0.0477	0.0000
7	154170000	154290000	207.8000	0.0369	0.0000
2	147900000	147920000	207.8000	0.0353	0.0000
1	177780000	177840000	207.8000	0.0307	0.0000
4	5050000	5170000	207.8000	0.0212	0.0000
12	49160000	49500000	207.7800	0.1131	0.0000
5	76140000	76230000	207.7800	0.0697	0.0000
9	103460000	103530000	207.7800	0.0372	0.0000
4	137640000	137700000	207.7800	0.0332	0.0000
5	14040000	14140000	207.7800	0.0201	0.0000
4	133530000	133600000	207.7800	0.0131	0.0000
1	219410000	219420000	207.7800	0.0128	0.0000
18	61160000	61220000	207.7600	0.1316	0.0000
4	58270000	58420000	207.7600	0.0561	0.0000
8	110140000	110220000	207.7600	0.0385	0.0000
