2	194810000	194930000	214.7200	0.0408	0.0000
5	112180000	112270000	214.7200	0.0281	0.0000
5	16740000	16770000	214.7000	0.0329	0.0000
19	14650000	14730000	214.7000	0.0123	0.0000
18	65850000	65860000	214.7000	0.0059	0.0000
2	33390000	33750000	214.6800	0.1458	0.0000
4	37670000	37830000	214.6800	0.0298	0.0000
8	59110000	59610000	214.6600	0.1836	0.0000
1	98190000	98360000	214.6400	0.1166	0.0000
13	81890000	81960000	214.6400	0.0364	0.0000
18	72480000	72510000	214.6400	0.0255	0.0000
3	86290000	86320000	214.6400	0.0061	0.0000
12	122920000	122930000	214.6200	0.0161	0.0000
1	89410000	89440000	214.6200	0.0148	0.0000
1	81870000	82100000	214.6000	0.1996	0.0000
3	83390000	83440000	214.6000	0.0213	0.0000
7	70650000	70690000	214.5800	0.0429	0.0000
2	154920000	155140000	214.5800	0.0409	0.0000
6	137080000	137140000	214.5600	0.0221	0.0000
4	23110000	23350000	214.5200	0.0704	0.0000
6	63720000	63860000	214.5000	0.0463	0.0000
4	175710000	175850000	214.4800	0.0160	0.0000
5	148860000	148870000	214.4800	0.0081	0.0000
1	187210000	187300000	214.4600	0.0250	0.0000
6	154320000	155120000	214.4000	0.2569	0.0000
17	14340000	14670000	214.4000	0.1584	0.0000
5	158450000	158720000	214.4000	0.1381	0.0000
11	117140000	117510000	214.4000	0.1022	0.0000
4	31350000	31510000	214.4000	0.0715	0.0000
17	3940000	4060000	214.4000	0.0471	0.0000
2	238130000	238500000	214.4000	0.0468	0.0000
8	21970000	22530000	214.3800	0.2754	0.0000
2	36290000	36480000	214.3800	0.0564	0.0000
3	21000000	21250000	214.3600	0.0578	0.0000
4	23390000	23530000	214.3600	0.0303	0.0000
18	21980000	22190000	214.3600	0.0176	0.0000
3	50610000	50920000	214.3400	0.1073	0.0000
14	48120000	48390000	214.3400	0.1064	0.0000
7	71850000	71860000	214.3400	0.0148	0.0000
4	170930000	171190000	214.3200	0.1458	0.0000
1	42980000	43060000	214.3000	0.0901	0.0000
10	8990000	9060000	214.3000	0.0543	0.0000
7	9510000	9690000	214.3000	0.0502	0.0000
11	111710000	111830000	214.3000	0.0286	0.0000
7	84120000	84230000	214.2800	0.1271	0.0000
1	51000000	51220000	214.2800	0.0516	0.0000
3	12670000	12780000	214.2800	0.0403	0.0000
12	62920000	63020000	214.2600	0.0084	0.0000
2	51260000	51680000	214.2400	0.0679	0.0000
3	104440000	104620000	214.2400	0.0377	0.0000
7	154960000	155040000	214.2400	0.0355	0.0000
9	103330000	103860000	214.2200	0.4256	0.0000
10	1950000	2040000	214.2200	0.0917	0.0000
1	80260000	80330000	214.2200	0.0440	0.0000
13	108490000	108510000	214.2000	0.0356	0.0000
3	127480000	127670000	214.2000	0.0288	0.0000
1	81390000	81720000	214.1800	0.0571	0.0000
13	69890000	70060000	214.1800	0.0356	0.0000
3	179650000	179850000	214.1800	0.0259	0.0000
3	47440000	48140000	214.1400	0.3553	0.0000
3	190840000	190870000	214.1400	0.0306	0.0000
10	127890000	128180000	214.1000	0.0742	0.0000
20	40810000	40980000	214.1000	0.0705	0.0000
2	13750000	14010000	214.1000	0.0628	0.0000
6	7180000	7300000	214.0800	0.0667	0.0000
6	106640000	106760000	214.0600	0.0522	0.0000
7	84080000	84100000	214.0600	0.0442	0.0000
5	125870000	126000000	214.0400	0.0887	0.0000
5	129520000	129650000	214.0400	0.0271	0.0000
